,cell,uniq_frags,frip,frac_open,mapping_rate,sequencing_depth,dup_level,mt_content,library_size,plate,celltype,TREATMENT
1128,Immunodeficiency7828786,18738.0,0.812179,0.169351,94.72,123408,0.8214309999999999,0.006520999999999999,18946,,USM B-cells,CVID
1129,Immunodeficiency7828787,38995.0,0.7666109999999999,0.258506,94.77,319857,0.85488,0.034992,40460,,Naive B-cells,CVID
1130,Immunodeficiency7828788,50609.0,0.761108,0.31394299999999997,95.06,401250,0.853474,0.003662,50863,,USM B-cells,CVID
1131,Immunodeficiency7828789,27016.0,0.712862,0.193369,94.57,211962,0.8435729999999999,0.055251999999999996,28656,,Naive B-cells,CVID
1132,Immunodeficiency7828790,38928.0,0.78388,0.259954,95.22,338593,0.856613,0.081085,42412,,USM B-cells,CVID
1133,Immunodeficiency7828791,41875.0,0.7227279999999999,0.267322,94.72,330148,0.846023,0.053458000000000006,44322,,Naive B-cells,CVID
1134,Immunodeficiency7828792,34264.0,0.785558,0.25464499999999995,95.2,266389,0.852253,0.011283,34704,,USM B-cells,CVID
1135,Immunodeficiency7828793,37679.0,0.7623840000000001,0.253583,95.33,291332,0.8494200000000001,0.02482,38700,,Naive B-cells,CVID
1136,Immunodeficiency7828794,28641.0,0.751008,0.195911,94.91,253381,0.8608290000000001,0.037471,29783,,Naive B-cells,CONTROL
1137,Immunodeficiency7828795,39786.0,0.742363,0.255836,95.05,348236,0.866331,0.023824,40785,,Naive B-cells,CVID
1138,Immunodeficiency7828796,28939.0,0.729681,0.20216900000000002,94.69,232245,0.8518370000000001,0.026475,29769,,Naive B-cells,CONTROL
1139,Immunodeficiency7828797,28779.0,0.759378,0.201139,95.1,233362,0.8564510000000001,0.00868,29064,,Naive B-cells,CVID
1140,Immunodeficiency7828798,30101.0,0.782722,0.21904400000000002,95.04,282349,0.864384,0.072102,32465,,Naive B-cells,CONTROL
1141,Immunodeficiency7828799,39620.0,0.773641,0.269413,95.06,315549,0.851925,0.020761,40518,,Naive B-cells,CVID
1142,Immunodeficiency7828800,39939.0,0.7866890000000001,0.279017,95.11,326311,0.857059,0.016232,40644,,Naive B-cells,CONTROL
1143,Immunodeficiency7828801,18833.0,0.673435,0.143289,94.32,133485,0.833076,0.020747,19291,,Naive B-cells,CVID
1144,Immunodeficiency7828802,25738.0,0.807077,0.195428,95.15,196170,0.8495389999999999,0.015378999999999999,26180,,Naive B-cells,CONTROL
1145,Immunodeficiency7828803,38851.0,0.808387,0.260855,94.86,324469,0.8596729999999999,0.022026,39765,,Naive B-cells,CVID
1146,Immunodeficiency7828804,39010.0,0.791557,0.269349,95.28,317661,0.856232,0.02414,40021,,Naive B-cells,CONTROL
1147,Immunodeficiency7828805,38568.0,0.728433,0.251975,94.82,321298,0.857217,0.037821,40129,,Naive B-cells,CVID
1148,Immunodeficiency7828806,40177.0,0.783137,0.265086,95.2,329364,0.859131,0.016378999999999998,40887,,Naive B-cells,CONTROL
1149,Immunodeficiency7828807,33795.0,0.76955,0.22547899999999998,94.85,255529,0.8442729999999999,0.016844,34441,,Naive B-cells,CVID
1150,Immunodeficiency7828808,30010.0,0.805388,0.222036,95.39,242103,0.855466,0.012796,30436,,Naive B-cells,CONTROL
1151,Immunodeficiency7828809,31909.0,0.759987,0.21637399999999998,95.14,244506,0.846291,0.029945,32953,,Naive B-cells,CVID
1152,Immunodeficiency7828810,38667.0,0.794762,0.262785,95.56,301454,0.8542780000000001,0.007571,39010,,Naive B-cells,CONTROL
1153,Immunodeficiency7828811,28125.0,0.736923,0.19653800000000002,95.03,207278,0.8423700000000001,0.012673,28545,,Naive B-cells,CONTROL
1154,Immunodeficiency7828812,31822.0,0.776414,0.22782800000000003,95.45,237838,0.842659,0.027415,32786,,Naive B-cells,CONTROL
1155,Immunodeficiency7828813,34041.0,0.809523,0.24931999999999999,95.42,253118,0.8410040000000001,0.035474,35371,,Naive B-cells,CONTROL
1156,Immunodeficiency7828814,24052.0,0.809772,0.19102,95.39,197848,0.8472149999999999,0.08620499999999999,26365,,Naive B-cells,CONTROL
1157,Immunodeficiency7828815,39321.0,0.755617,0.262994,95.21,349642,0.8596389999999999,0.073033,42460,,Naive B-cells,CONTROL
1158,Immunodeficiency7828816,38614.0,0.790641,0.267965,95.12,316676,0.8544879999999999,0.026177999999999996,39701,,Naive B-cells,CONTROL
1159,Immunodeficiency7828817,47609.0,0.661878,0.25709,94.06,388434,0.8471780000000001,0.04936,50168,,Naive B-cells,CONTROL
1160,Immunodeficiency7828818,29985.0,0.757772,0.212786,95.18,236772,0.848404,0.01769,30575,,Naive B-cells,CONTROL
1161,Immunodeficiency7828819,36538.0,0.753159,0.26264099999999996,94.85,275382,0.8415379999999999,0.013340000000000001,37112,,Naive B-cells,CONTROL
1162,Immunodeficiency7828820,26477.0,0.764579,0.192693,94.87,194101,0.841037,0.012789,26879,,Naive B-cells,CONTROL
1163,Immunodeficiency7828821,34430.0,0.815048,0.255096,95.09,244093,0.8366979999999999,0.017605000000000003,35138,,Naive B-cells,CONTROL
1164,Immunodeficiency7828822,37628.0,0.783345,0.266308,94.91,290105,0.848454,0.015721000000000002,38291,,Naive B-cells,CONTROL
1165,Immunodeficiency7828823,26617.0,0.734119,0.190795,94.61,214199,0.852297,0.009453,26908,,Naive B-cells,CONTROL
1166,Immunodeficiency7828824,33232.0,0.721842,0.224739,94.53,268052,0.852617,0.025026,34132,,Naive B-cells,CONTROL
1167,Immunodeficiency7828825,12915.0,0.7305470000000001,0.113061,94.28,87870,0.8192649999999999,0.053708000000000006,13712,,Naive B-cells,CONTROL
1168,Immunodeficiency7828826,32733.0,0.786994,0.238091,95.07,255094,0.845253,0.052864999999999995,34624,,Naive B-cells,CONTROL
1169,Immunodeficiency7828827,38094.0,0.784747,0.263059,94.96,281806,0.841117,0.011470000000000001,38621,,Naive B-cells,CONTROL
1170,Immunodeficiency7828828,34180.0,0.718043,0.237448,94.96,257656,0.847274,0.006106,34450,,Naive B-cells,CONTROL
1171,Immunodeficiency7828829,37046.0,0.762847,0.259841,94.94,270633,0.8414510000000001,0.004862,37308,,Naive B-cells,CONTROL
1172,Immunodeficiency7828830,36534.0,0.795967,0.256286,95.07,283281,0.8511799999999999,0.009086,36922,,Naive B-cells,CONTROL
1173,Immunodeficiency7828831,38049.0,0.766424,0.252087,94.62,305049,0.8531059999999999,0.015472999999999999,38699,,Naive B-cells,CONTROL
1174,Immunodeficiency7828832,22963.0,0.769695,0.167275,94.62,172158,0.840567,0.021102000000000003,23511,,Naive B-cells,CONTROL
1175,Immunodeficiency7828833,40911.0,0.770486,0.274223,95.0,320191,0.8490280000000001,0.011668000000000001,41460,,Naive B-cells,CONTROL
1176,Immunodeficiency7828834,36264.0,0.805559,0.25742800000000005,94.93,264050,0.8382850000000001,0.005894,36567,,Naive B-cells,CONTROL
1177,Immunodeficiency7828835,34996.0,0.79807,0.250382,94.93,257883,0.8322620000000001,0.073518,37886,,Naive B-cells,CONTROL
1178,Immunodeficiency7828836,36707.0,0.806979,0.265166,94.89,257897,0.8369840000000001,0.005096,36988,,Naive B-cells,CONTROL
1179,Immunodeficiency7828837,25041.0,0.77817,0.188173,94.58,172786,0.828834,0.013434999999999999,25469,,Naive B-cells,CONTROL
1180,Immunodeficiency7828838,11204.0,0.78614,0.11438,94.47,71143,0.812813,0.031885000000000004,11638,,Naive B-cells,CONTROL
1181,Immunodeficiency7828839,30652.0,0.737438,0.216534,94.45,234829,0.844577,0.012023,31084,,Naive B-cells,CONTROL
1182,Immunodeficiency7828840,27448.0,0.739761,0.195766,94.04,205526,0.840042,0.034201,28485,,Naive B-cells,CONTROL
1183,Immunodeficiency7828841,25518.0,0.7747649999999999,0.189926,94.38,200047,0.838501,0.03702,26563,,Naive B-cells,CONTROL
1184,Immunodeficiency7828842,37839.0,0.801353,0.264764,95.49,298518,0.8440290000000001,0.070934,40807,,Naive B-cells,CONTROL
1185,Immunodeficiency7828843,20310.0,0.752497,0.16187,94.78,149758,0.8340780000000001,0.052263,21492,,Naive B-cells,CONTROL
1186,Immunodeficiency7828844,30405.0,0.799297,0.234938,94.91,220536,0.838723,0.023540000000000002,31212,,Naive B-cells,CONTROL
1187,Immunodeficiency7828845,26128.0,0.7997270000000001,0.196876,95.27,195026,0.8375360000000001,0.034549,27131,,Naive B-cells,CONTROL
1188,Immunodeficiency7828846,29399.0,0.748428,0.217854,95.12,227531,0.846784,0.01669,29950,,Naive B-cells,CONTROL
1189,Immunodeficiency7828847,41925.0,0.780169,0.279999,94.88,339716,0.85472,0.022340000000000002,42936,,Naive B-cells,CONTROL
1190,Immunodeficiency7828848,25631.0,0.591353,0.15548299999999998,94.29,205852,0.846492,0.043905,26856,,Naive B-cells,CONTROL
1191,Immunodeficiency7828849,25637.0,0.7897850000000001,0.188173,94.94,201109,0.840651,0.07297100000000001,27716,,Naive B-cells,CONTROL
1192,Immunodeficiency7828850,35714.0,0.800908,0.251379,95.06,280037,0.850251,0.031616000000000005,36936,,Naive B-cells,CONTROL
1193,Immunodeficiency7828851,28042.0,0.785301,0.202844,94.61,221943,0.845001,0.017449,28594,,Naive B-cells,CONTROL
1194,Immunodeficiency7828852,38942.0,0.743508,0.270427,94.79,316841,0.853353,0.004703,39178,,Naive B-cells,CONTROL
1195,Immunodeficiency7828853,40299.0,0.783726,0.27679699999999996,94.87,328293,0.851137,0.044391,42233,,Naive B-cells,CONTROL
1196,Immunodeficiency7828854,25587.0,0.7221,0.183974,94.98,204941,0.852202,0.009523,25869,,Naive B-cells,CONTROL
1197,Immunodeficiency7828855,35038.0,0.788405,0.24956199999999998,94.76,294008,0.858015,0.024555,35958,,Naive B-cells,CONTROL
1198,Immunodeficiency7828856,34548.0,0.7978689999999999,0.248387,94.71,287231,0.8563719999999999,0.009120999999999999,34906,,Naive B-cells,CONTROL
1199,Immunodeficiency7828857,38666.0,0.76889,0.260549,94.68,299270,0.8503649999999999,0.005222999999999999,38928,,Naive B-cells,CONTROL
1200,Immunodeficiency7828858,30134.0,0.8270139999999999,0.22116799999999998,95.16,208435,0.832634,0.00813,30470,,Naive B-cells,CONTROL
1201,Immunodeficiency7828859,24148.0,0.826958,0.187079,94.91,158206,0.820809,0.01945,24734,,Naive B-cells,CONTROL
1202,Immunodeficiency7828860,26375.0,0.796941,0.200093,94.68,191112,0.835023,0.02553,27139,,Naive B-cells,CONTROL
1203,Immunodeficiency7828861,21617.0,0.7812899999999999,0.176011,94.72,148374,0.8295610000000001,0.021855,22173,,Naive B-cells,CONTROL
1204,Immunodeficiency7828862,35862.0,0.794446,0.24931999999999999,95.12,251278,0.8339139999999999,0.017453,36601,,Naive B-cells,CONTROL
1205,Immunodeficiency7828863,34822.0,0.8001729999999999,0.253406,94.74,282377,0.8462770000000001,0.071042,37551,,Naive B-cells,CONTROL
1206,Immunodeficiency7828864,34371.0,0.791945,0.246714,94.47,258479,0.844366,0.009139,34754,,Naive B-cells,CONTROL
1207,Immunodeficiency7828865,30250.0,0.767027,0.207204,94.71,224392,0.836808,0.048353,31867,,Naive B-cells,CONTROL
1208,Immunodeficiency7828866,37542.0,0.772362,0.262801,95.14,291368,0.849965,0.0067989999999999995,37857,,Naive B-cells,CONTROL
1209,Immunodeficiency7828867,27177.0,0.782605,0.199466,94.75,197779,0.8392149999999999,0.015718,27676,,Naive B-cells,CONTROL
1210,Immunodeficiency7828868,30611.0,0.763004,0.22425599999999998,94.93,238006,0.8442700000000001,0.043107,32051,,Naive B-cells,CONTROL
1211,Immunodeficiency7828869,34297.0,0.7686470000000001,0.244285,94.65,248886,0.8406899999999999,0.007294,34627,,Naive B-cells,CONTROL
1212,Immunodeficiency7828870,33504.0,0.793929,0.249385,94.9,261453,0.8509120000000001,0.016006,34099,,Naive B-cells,CONTROL
1213,Immunodeficiency7828871,35592.0,0.797145,0.254983,94.73,293732,0.8572559999999999,0.0038619999999999995,35769,,Naive B-cells,CONTROL
1214,Immunodeficiency7828872,34436.0,0.779934,0.250286,94.55,282106,0.853982,0.005746,34679,,Naive B-cells,CONTROL
1215,Immunodeficiency7828873,56905.0,0.287435,0.168498,93.66,464179,0.8539260000000001,0.002104,57100,,Naive B-cells,CONTROL
1216,Immunodeficiency7828874,15290.0,0.804143,0.147198,95.01,112643,0.8280129999999999,0.068535,16473,,Naive B-cells,CONTROL
1217,Immunodeficiency7828875,21314.0,0.7487590000000001,0.168353,94.53,157401,0.842284,0.011364,21605,,Naive B-cells,CONTROL
1218,Immunodeficiency7828876,15603.0,0.81343,0.141713,95.28,128461,0.835788,0.155362,18522,,Naive B-cells,CONTROL
1219,Immunodeficiency7828877,36318.0,0.7899149999999999,0.25760500000000003,94.92,288427,0.8492700000000001,0.038392,37828,,Naive B-cells,CONTROL
1220,Immunodeficiency7828878,23175.0,0.7221529999999999,0.178681,94.72,179174,0.85098,0.005621,23340,,Naive B-cells,CONTROL
1221,Immunodeficiency7828879,27982.0,0.81263,0.22046,94.82,244257,0.861748,0.048717,29441,,Naive B-cells,CONTROL
1222,Immunodeficiency7828880,24818.0,0.769237,0.19071400000000002,94.37,199706,0.8545590000000001,0.007439,25035,,Naive B-cells,CONTROL
1223,Immunodeficiency7828881,36137.0,0.777806,0.253648,94.96,326238,0.8567520000000001,0.087979,39667,,Naive B-cells,CONTROL
1224,Immunodeficiency7828882,28124.0,0.762943,0.201847,95.11,208140,0.8406319999999999,0.017537,28690,,Naive B-cells,CONTROL
1225,Immunodeficiency7828883,36035.0,0.779935,0.25464499999999995,94.95,265311,0.8432700000000001,0.008311,36411,,Naive B-cells,CONTROL
1226,Immunodeficiency7828884,21226.0,0.780249,0.17285799999999998,95.07,155848,0.834103,0.062332000000000005,22702,,Naive B-cells,CONTROL
1227,Immunodeficiency7828885,27984.0,0.7561260000000001,0.208427,94.87,207592,0.8355959999999999,0.039671,29219,,Naive B-cells,CONTROL
1228,Immunodeficiency7828886,29781.0,0.759889,0.218996,94.92,233659,0.848376,0.03126,30792,,Naive B-cells,CONTROL
1229,Immunodeficiency7828887,34624.0,0.759536,0.23868699999999998,94.64,287446,0.8569620000000001,0.021755,35433,,Naive B-cells,CONTROL
1230,Immunodeficiency7828888,27746.0,0.77254,0.201461,94.31,229204,0.8488620000000001,0.037132,28862,,Naive B-cells,CONTROL
1231,Immunodeficiency7828889,37042.0,0.782361,0.258233,94.76,274462,0.8440540000000001,0.005023,37302,,Naive B-cells,CONTROL
1232,Immunodeficiency7828890,28514.0,0.719487,0.197021,94.59,229022,0.851411,0.031651,29489,,Naive B-cells,CONTROL
1233,Immunodeficiency7828891,32335.0,0.807493,0.233893,94.79,255242,0.8480270000000001,0.027694,33311,,Naive B-cells,CONTROL
1234,Immunodeficiency7828892,38315.0,0.784756,0.267354,94.94,304737,0.8535149999999999,0.00936,38727,,Naive B-cells,CONTROL
1235,Immunodeficiency7828893,26805.0,0.746784,0.20056,94.78,206963,0.844844,0.044692,28113,,Naive B-cells,CONTROL
1236,Immunodeficiency7828894,40604.0,0.788751,0.278004,95.21,352463,0.861238,0.05455599999999999,42986,,Naive B-cells,CONTROL
1237,Immunodeficiency7828895,32017.0,0.748617,0.221892,94.57,275561,0.8621409999999999,0.02678,32926,,Naive B-cells,CONTROL
1238,Immunodeficiency7828896,38721.0,0.792017,0.261804,94.69,337578,0.861617,0.031588,40019,,Naive B-cells,CONTROL
1239,Immunodeficiency7828897,32406.0,0.797562,0.239909,94.93,254986,0.853247,0.012614,32863,,Naive B-cells,CONTROL
1240,Immunodeficiency7828898,35117.0,0.803523,0.25286,95.14,283079,0.8581120000000001,0.00617,35372,,Naive B-cells,CONTROL
1241,Immunodeficiency7828899,29595.0,0.8268620000000001,0.235292,94.99,235668,0.855089,0.007745,29863,,Naive B-cells,CONTROL
1242,Immunodeficiency7828900,37665.0,0.804659,0.264925,95.3,308742,0.8610030000000001,0.002912,37810,,Naive B-cells,CONTROL
1243,Immunodeficiency7828901,39309.0,0.7838390000000001,0.268625,95.13,318754,0.857182,0.019212,40124,,Naive B-cells,CONTROL
1244,Immunodeficiency7828902,27418.0,0.765354,0.199562,95.13,259715,0.864727,0.09368,30275,,Naive B-cells,CONTROL
1245,Immunodeficiency7828903,39557.0,0.765282,0.26671100000000003,94.81,363747,0.873503,0.014671,40165,,Naive B-cells,CONTROL
1246,Immunodeficiency7828904,36414.0,0.799253,0.250881,94.91,331098,0.865664,0.041686,38025,,Naive B-cells,CONTROL
1247,Immunodeficiency7828905,28269.0,0.7974859999999999,0.217387,95.05,232036,0.859117,0.010223999999999999,28590,,Naive B-cells,CONTROL
