"Topic1"	"Topic2"	"Topic3"	"Topic4"	"Topic5"	"Topic6"	"Topic7"	"Topic8"	"Topic9"	"Topic10"	"Topic11"	"Topic12"	"Topic13"	"Topic14"	"Topic15"	"Topic16"	"Topic17"	"Topic18"	"celltype"	"TREATMENT"
"Immunodeficiency7828764"	0.0435662009314704	0.166560212907518	0.0307518296739854	0.0206919494344644	0.0339853626081171	0.00991350632069195	0.0508715901530273	0.174703925482369	0.103206919494345	0.0130272787757818	0.0604524284763806	0.0288356620093147	0.0624883566200932	0.0448835662009315	0.00488356620093147	0.0272787757817698	0.0890751829673985	0.0348236859614105	"Naive B-cells"	"CONTROL"
"Immunodeficiency7828765"	0.045841329346484	0.114056619211258	0.055012570476488	0.0464438196396959	0.0486529507148064	0.0447032921259725	0.0393478228529775	0.122692313413963	0.0760327873729936	0.0368039749483048	0.0266285833296143	0.00360006545573556	0.0779072016185418	0.0654557355588283	0.0168548519063983	0.0489207241784561	0.0798485592300025	0.051196798619479	"Naive B-cells"	"CVID"
"Immunodeficiency7828766"	0.0454130565091821	0.0920658274753419	0.0487848073674459	0.0549152634733802	0.0574287504768133	0.0390986867200698	0.0315582257097706	0.100280638657294	0.0760653370388535	0.0633139883385102	0.0161707808838755	0.00832379706827966	0.0659500844640619	0.0685861805896136	0.0472521933409623	0.0505013350771075	0.0775366465042777	0.0567544003051605	"Naive B-cells"	"CONTROL"
"Immunodeficiency7828767"	0.0120902511707109	0.118986802894849	0.0499446573009791	0.0383737760749255	0.0606726266496381	0.034465730097914	0.0123201362281822	0.135385270327799	0.0927032779906343	0.0615921668795232	0.00389101745423585	0.00220519369944657	0.0677990634312474	0.064274159216688	0.0528565346956152	0.0491783737760749	0.0865730097914006	0.0566879523201362	"Naive B-cells"	"CVID"
"Immunodeficiency7828768"	0.0303579091299193	0.0937865927719957	0.0524172139672565	0.0571301811728597	0.0706799618889689	0.0439076898460285	0.0255794840464605	0.100528754191122	0.0643305477369757	0.0605339908213509	0.0171354178030882	0.0185100332380558	0.0673416101183333	0.0617122326227517	0.0591593753863833	0.0463296313266857	0.0729709876139149	0.0575883863178489	"Naive B-cells"	"CONTROL"
"Immunodeficiency7828769"	0.0339543115530594	0.146190753869605	0.0312842075110743	0.0396628098497171	0.0524608947406112	0.0230897502787752	0.0399390275092328	0.145270028337886	0.0978526634543576	0.0255757092144165	0.0291665387881206	0.00439902198487964	0.0775046292033678	0.0466603238907815	0.0206958638963058	0.0551309987825962	0.0909472219664651	0.0402152451687485	"Naive B-cells"	"CVID"
"Immunodeficiency7828770"	0.0216017254165561	0.0989393042543493	0.0473809183624872	0.0514223120309704	0.0636077262738214	0.0497077813837351	0.00561985045482688	0.102307132311419	0.0797733009477544	0.0711394144741766	0.00286435477177012	0.00176215649854741	0.0714455806611829	0.0655059566332605	0.0620156621013886	0.0620768953387899	0.0826512631056137	0.0601786649793508	"Naive B-cells"	"CONTROL"
"Immunodeficiency7828771"	0.051909358979065	0.0778426262403798	0.0604436613686696	0.0526801991949002	0.0617100417232561	0.0401815756952856	0.0386398952636151	0.0816968273195561	0.0718961445753649	0.068207123542439	0.0162304689889758	0.00235534510394107	0.0664452030491013	0.0606639014303368	0.0631966621395098	0.0560388601353253	0.0671609832495198	0.0627011220007586	"Naive B-cells"	"CVID"
"Immunodeficiency7828772"	0.0268471851632243	0.0928418486675231	0.0469479856375795	0.0504463550416708	0.0672266693019732	0.0481931679678493	0.0140395954804493	0.096636690055012	0.0701913891359489	0.0706064499127055	0.0124386467701024	0.00378166485489343	0.0720295154330138	0.0627795895510097	0.0624831175676121	0.0566722666930197	0.0822281516618902	0.0636097111045228	"Naive B-cells"	"CONTROL"
"Immunodeficiency7828773"	0.0216927870311805	0.167170332888233	0.0348701009675077	0.0395085154730949	0.0440415114671914	0.0166326984796308	0.0228523906575772	0.161056059221777	0.0988591374423127	0.0497341110876848	0.00440415114671914	0.00187410687094432	0.067339002506618	0.0434090003982477	0.0350809379904889	0.0366622156628482	0.102021692787031	0.0527912479209127	"Naive B-cells"	"CVID"
"Immunodeficiency7828774"	0.0171864991377186	0.154924858339492	0.0305789603350579	0.0445035723084504	0.0387386055678739	0.0236610002463661	0.00849470312884947	0.149692042374969	0.098960335057896	0.0695146587829515	0.00645479182064548	0.00734170978073417	0.0622419315102242	0.0562108893816211	0.0538162108893816	0.0424636610002464	0.0849470312884947	0.0502685390490269	"Naive B-cells"	"CONTROL"
"Immunodeficiency7828775"	0.0105769967072517	0.127996018071828	0.0491710697603186	0.043743778237231	0.0530477065625239	0.0315108354391607	0.00859560456390229	0.134801669346811	0.0864729305459836	0.0681235163488782	0.00144536335094571	0.00385749291676239	0.0664867141435026	0.0649360594226204	0.0628685197947775	0.0352151772723792	0.0943123516348878	0.0568381958802359	"Naive B-cells"	"CVID"
"Immunodeficiency7828776"	0.0340276405990504	0.0946716124170526	0.0529912278776439	0.0491721721062605	0.0510158542027904	0.0384393084728898	0.0216486322366351	0.0996758923933481	0.0828193703679316	0.0725474272586935	0.00558225968116006	0.00360688600630656	0.0743911093552234	0.0647117783484413	0.0648434699267649	0.0460774200156567	0.0782760109157686	0.0655019278183827	"Naive B-cells"	"CONTROL"
"Immunodeficiency7828777"	0.0232022211210999	0.113100996515734	0.0524370197336857	0.0437302879434967	0.0508089316753577	0.038775237331194	0.00961122515592679	0.109986393273715	0.0820257505328646	0.0740268831158617	0.00189550348819833	0.00104606624037501	0.0709830663111615	0.0690010460662404	0.0614976837104677	0.0465617454362411	0.0828751877806879	0.0684347545676915	"Naive B-cells"	"CVID"
"Immunodeficiency7828778"	0.0437237783699082	0.101694792862662	0.0504177408057307	0.0411241813074529	0.0494428919073099	0.033845309532578	0.0557469147837641	0.119437042813919	0.0825877544536152	0.011618754648585	0.072189366203794	0.0517175393369583	0.0578265924337283	0.053862206913484	0.00986402663142768	0.0454135164605042	0.0797931876114758	0.0396944029231025	"USM B-cells"	"CVID"
"Immunodeficiency7828779"	0.057168840552628	0.0904685378281073	0.044611378953794	0.0555430977563504	0.0551506770813868	0.0420326145183192	0.0262797274233534	0.0872731123319754	0.0615415280736505	0.0913654993708811	0.00469659030035754	0.00772383550721929	0.0695581218621918	0.0576733814204383	0.074939891118835	0.0498249679211671	0.0690535809943815	0.0550946169849634	"Naive B-cells"	"CVID"
"Immunodeficiency7828780"	0.0466690523051232	0.159927238027077	0.0199648118327667	0.0233196159122085	0.0221118864436095	0.0167441999165027	0.0717629868193475	0.163416234269696	0.0841086658316932	0.0251983061966959	0.0737758692670126	0.0352627184350212	0.0602224607860679	0.0375439852090416	0.0111081290630405	0.0250641140335182	0.0881344307270233	0.0356652949245542	"USM B-cells"	"CVID"
"Immunodeficiency7828781"	0.0169501097768459	0.106282341811918	0.049480766108252	0.0511327135000812	0.0683510882379934	0.0423011485976096	0.00818208131252162	0.100500525940516	0.0773732624549068	0.0668262137224587	0.00583123310107235	0.00379806708035948	0.0729892482227446	0.068732306866877	0.0612350071654983	0.0510691770619339	0.0828373961355726	0.0661273129028387	"Naive B-cells"	"CVID"
"Immunodeficiency7828782"	0.0434967761283551	0.0837127005548058	0.0637936722147248	0.0546168840905683	0.0560743739691108	0.0613105413105413	0.046087869245764	0.0845763982606088	0.0685440095966412	0.0117019043334833	0.0602309191782876	0.0408517019043335	0.0735642525116209	0.0616884090568301	0.0199070325386115	0.052781526465737	0.0714050082471135	0.0456560203928625	"USM B-cells"	"CVID"
"Immunodeficiency7828783"	0.0263660153867344	0.137044251618362	0.042392223993074	0.0330952521496173	0.0549652716289869	0.0288452078783228	0.00768352911083565	0.142091179190524	0.0840072408161659	0.0720539913031502	0.00724081616590914	0.00476162367432068	0.0738248430828562	0.0567361234086929	0.0471735237982803	0.042392223993074	0.0853353796509454	0.0539913031501486	"Naive B-cells"	"CVID"
"Immunodeficiency7828784"	0.0741194556480205	0.0739662928359513	0.0555867553876437	0.0568631121548873	0.0527277162290181	0.0423636992790002	0.0494602429048746	0.0700861682635308	0.0661039351497308	0.0363392953376106	0.0481328318669412	0.0135180363392953	0.0645723070290385	0.0672271291049052	0.0373603807514054	0.061100616622136	0.0677887260824924	0.062683299013518	"USM B-cells"	"CVID"
"Immunodeficiency7828785"	0.035152131761514	0.10886986781088	0.0450386688194398	0.0455031370033692	0.0559868474406329	0.0401949291870332	0.0133221271168322	0.112519260684611	0.0823288287292003	0.0717124130965283	0.00409911603594836	0.00363464785201896	0.0711152397171905	0.0601007084982933	0.0493515876702128	0.0532000383370565	0.0847175222465515	0.0631529279926865	"Naive B-cells"	"CVID"
"Immunodeficiency7828786"	0.0316737310474262	0.134729339322241	0.0397397777356024	0.0237025790261698	0.0279728390375572	0.028731996372915	0.048659876426056	0.154752114042302	0.0942093165475211	0.0406887244047996	0.043250880411632	0.0161110056725923	0.0760844351658548	0.0511271377659687	0.0200965816832205	0.0322430990489446	0.0871871111954619	0.0490394550937348	"USM B-cells"	"CVID"
"Immunodeficiency7828787"	0.0242731210473146	0.0942693845919652	0.0602053666569796	0.0571539281216701	0.0545384093771191	0.0531061014931983	0.0142469658598691	0.0972585488714521	0.0856755372884405	0.0565934598192663	0.00465673046318208	0.00297532555597072	0.0750889137985912	0.0684878426813911	0.0570293796100248	0.0593335270754626	0.0821259047065499	0.052981552981553	"Naive B-cells"	"CVID"
"Immunodeficiency7828788"	0.0569058444148179	0.0766474093825135	0.0584954249706583	0.0577262730888	0.0559828621565879	0.0515730580339338	0.0453685661869438	0.0739810161920715	0.0663407741656126	0.0270627513987169	0.0592645768525166	0.034138948711813	0.063982041727914	0.0565469068699507	0.0342415022960608	0.0596235143973837	0.0642384256885334	0.0578801034651717	"USM B-cells"	"CVID"
"Immunodeficiency7828789"	0.0248401877101578	0.137244577467391	0.0260041384916676	0.0378099249898385	0.0408029412851495	0.0302442449100248	0.0267523925654953	0.132838192365961	0.0988342016775672	0.071148800945941	0.0139489339688874	0.0136163766027418	0.0578465063001146	0.0393895724790304	0.0565994161770683	0.0466226951926985	0.0904371281823892	0.0550197686878764	"Naive B-cells"	"CVID"
"Immunodeficiency7828790"	0.0220418671567919	0.105679807804831	0.0523993419105246	0.0554350893858979	0.0660292285346495	0.0491157783147127	0.0157845101157164	0.107042796467244	0.0839339432363409	0.0623739407581797	0.00519037096696473	0.00265025573246873	0.0636130213603728	0.0709235969133125	0.0502309508566866	0.0561165837171041	0.0761277354425239	0.0553111813256786	"USM B-cells"	"CVID"
"Immunodeficiency7828791"	0.0308883668319847	0.0920894992938846	0.0502245513991794	0.0575132689463152	0.0614286957278343	0.0385385083897222	0.0126364542965953	0.0928123473150881	0.0765482668380084	0.0867283764699583	0.0057693980951616	0.00275753134014685	0.06462127448815	0.0648622238285512	0.0693800239610733	0.0494414660428756	0.0802829816142267	0.0634767651212444	"Naive B-cells"	"CVID"
"Immunodeficiency7828792"	0.0507284535720555	0.0955941723714236	0.0517395120238722	0.0362576794804283	0.0475688959101281	0.0400491486747411	0.0556573635246621	0.102797963840618	0.0756889591012814	0.0284219764788485	0.0585009654203967	0.0275373003335089	0.071139196068106	0.0638090222924346	0.0177426715815341	0.0487695278216605	0.0779006494646305	0.05009654203967	"USM B-cells"	"CVID"
"Immunodeficiency7828793"	0.0285101186568692	0.102584192730943	0.0522061989567231	0.0595754893448814	0.0560814292470477	0.0379123167383126	0.01275508403391	0.103473589846755	0.0852409489726052	0.0687871023300793	0.00544932201116687	0.0016376200862574	0.0724717475241584	0.0670083080984549	0.0554461455928961	0.0545567484770839	0.0774904883919559	0.0588131489598995	"Naive B-cells"	"CVID"
"Immunodeficiency7828794"	0.0176379878276897	0.136222203972881	0.0331590521292418	0.0377578859963684	0.0436706723969597	0.0261786792952105	0.0129570319272216	0.137125546339638	0.0988566788024783	0.0611626654987089	0.00589453705984871	0.00104933709269753	0.0715100416997436	0.065843621399177	0.0469555537306215	0.0444097706970336	0.0984460686357705	0.0611626654987089	"Naive B-cells"	"CONTROL"
"Immunodeficiency7828795"	0.0259028607773654	0.0964822153725721	0.0489889776547637	0.0540213737043328	0.0656587895689613	0.0388612806050058	0.0142025399621172	0.102332375780196	0.0837754153474101	0.0703137559148127	0.00250221914686908	0.00181026469005333	0.0764155361249153	0.0666023638282555	0.0650297400627652	0.0532036093462778	0.0722638093840207	0.061632872729306	"Naive B-cells"	"CVID"
"Immunodeficiency7828796"	0.016540182914964	0.132604503882963	0.033655291974031	0.0368394983106016	0.0606414406764669	0.0293566134196607	0.0155053158555786	0.135470289585876	0.0958269206955722	0.0635072263793805	0.0100921650834085	0.00268888535088185	0.0647013037555945	0.0566611827557537	0.053158555785526	0.0436855419342285	0.088264430646217	0.0608006509932955	"Naive B-cells"	"CONTROL"
"Immunodeficiency7828797"	0.0157233541971856	0.135739335020198	0.0362587117681005	0.0522395347804856	0.0452878767700981	0.0297065743330226	0.00629466861987837	0.141412527189595	0.0917920717361389	0.059351001020997	0.000621476450481644	0.00229946286678208	0.0794868380166023	0.0746925911128868	0.0401740134061349	0.0496026989834421	0.0856394548763706	0.0536778088516003	"Naive B-cells"	"CVID"
"Immunodeficiency7828798"	0.0508847206897961	0.118041763720322	0.0335253974091782	0.0341138490458093	0.0455886559601161	0.0179314290384537	0.0567692370561072	0.12282293326795	0.0855298107964529	0.0408810428670671	0.0474275673245883	0.013076703036247	0.0817048751583507	0.0536798659637939	0.0312451473172326	0.0335989538637571	0.0739078909729884	0.0592701565117895	"Naive B-cells"	"CONTROL"
"Immunodeficiency7828799"	0.0242646521424253	0.100387357398659	0.0528480402904848	0.0501571355485127	0.058289647657584	0.0493797630674985	0.0118266924461985	0.0970386759419828	0.0738968951610224	0.0668407449487399	0.00345498880450743	0.00441175493498641	0.0693522560412473	0.0669603407150498	0.0628940846605141	0.063970446557303	0.0730597247968533	0.0709667988864305	"Naive B-cells"	"CVID"
"Immunodeficiency7828800"	0.042038404348049	0.0878967338358201	0.0537481413115931	0.0576129313438958	0.056228528944265	0.0489027329128852	0.0191957647541404	0.0869737989027329	0.0767061477721376	0.0773406655386351	0.00523637389119623	0.00356355432497564	0.0688035174075783	0.0570360970107163	0.0671883812746757	0.0502294518791981	0.0723222068399733	0.0689765677075322	"Naive B-cells"	"CONTROL"
"Immunodeficiency7828801"	0.0187054483824336	0.148808633667315	0.0461841383779473	0.029472608543941	0.0386695578485619	0.0271172922586112	0.0197148696475749	0.160921688849011	0.0925053586560989	0.0609889836000199	0.00849907781267135	0.00221823438512537	0.0636807736403968	0.048651612581626	0.0411370320522407	0.0400154528687503	0.0940755695129854	0.0586336673146902	"Naive B-cells"	"CVID"
"Immunodeficiency7828802"	0.0329370297319015	0.144376871940975	0.0386076411717437	0.0352381474176346	0.0461684564248667	0.0167470231572796	0.0497844985024472	0.140760829863394	0.0973683249324275	0.0392651033676675	0.0314577397910731	0.00737818686536635	0.0626871940974505	0.0593998831178318	0.0247187522828548	0.0427989626707575	0.0919442618160567	0.0383610928482723	"Naive B-cells"	"CONTROL"
"Immunodeficiency7828803"	0.0208350467417825	0.0987403021081778	0.0540820242892782	0.0732653452860707	0.0658634207857006	0.038044521205143	0.0151602379581654	0.098678619404008	0.0823943855031938	0.0616689969021575	0.00436576472845903	0.00362557227842202	0.0668503440524166	0.0701812100775831	0.0423623104970255	0.0603736601145928	0.0863420785700579	0.0571661594977657	"Naive B-cells"	"CVID"
"Immunodeficiency7828804"	0.0234218794630106	0.0924121347389118	0.0505636263393183	0.0645529848614682	0.0695150222859914	0.0493679546707585	0.0127206180294002	0.0931893213234757	0.0790206120510419	0.0684987013677155	0.00542702085118538	0.00351394618148967	0.0638953654437603	0.0640149326106162	0.0695150222859914	0.0522375666753021	0.0821293583892974	0.0560039324312655	"Naive B-cells"	"CONTROL"
"Immunodeficiency7828805"	0.0303004462636082	0.0977729456240584	0.0503823086325005	0.0578650407890623	0.0617662943065859	0.0498067138512265	0.0116255933600523	0.102889343679827	0.0771794434495893	0.071743270515335	0.00113697734572639	0.00248003183536568	0.0691211165117535	0.0621500241607686	0.0602953298655524	0.0493590290213467	0.0744293794946136	0.0696967112930275	"Naive B-cells"	"CVID"
"Immunodeficiency7828806"	0.0229206272162224	0.101127155550162	0.0582925480996104	0.0583532203481239	0.0598700265609621	0.0386954118297402	0.0110288665075705	0.096152031172053	0.0728538877428575	0.0810446412921841	0.00186735698202753	0.00113928999986517	0.0676967466192075	0.0711550647844787	0.0668473351400181	0.0517399452601491	0.0769796006417776	0.0622362442529898	"Naive B-cells"	"CONTROL"
